"","gutenberg_id","text","linenumber"
"526",141,"awkwardnesses which had at first made grievous inroads on the",526
"527",141,"tranquillity of all, and not least of herself, necessarily wore away,",527
"528",141,"and she was no longer materially afraid to appear before her uncle, nor",528
"529",141,"did her aunt Norris’s voice make her start very much. To her cousins",529
"530",141,"she became occasionally an acceptable companion. Though unworthy, from",530
"531",141,"inferiority of age and strength, to be their constant associate, their",531
"532",141,"pleasures and schemes were sometimes of a nature to make a third very",532
"533",141,"useful, especially when that third was of an obliging, yielding temper;",533
"534",141,"and they could not but own, when their aunt inquired into her faults,",534
"535",141,"or their brother Edmund urged her claims to their kindness, that “Fanny",535
"536",141,"was good-natured enough.”",536
"537",141,"",537
"538",141,"Edmund was uniformly kind himself; and she had nothing worse to endure",538
"539",141,"on the part of Tom than that sort of merriment which a young man of",539
"540",141,"seventeen will always think fair with a child of ten. He was just",540
"541",141,"entering into life, full of spirits, and with all the liberal",541
"542",141,"dispositions of an eldest son, who feels born only for expense and",542
"543",141,"enjoyment. His kindness to his little cousin was consistent with his",543
"544",141,"situation and rights: he made her some very pretty presents, and",544
"545",141,"laughed at her.",545
"546",141,"",546
"547",141,"As her appearance and spirits improved, Sir Thomas and Mrs. Norris",547
"548",141,"thought with greater satisfaction of their benevolent plan; and it was",548
"549",141,"pretty soon decided between them that, though far from clever, she",549
"550",141,"showed a tractable disposition, and seemed likely to give them little",550
"551",141,"trouble. A mean opinion of her abilities was not confined to _them_.",551
"552",141,"Fanny could read, work, and write, but she had been taught nothing",552
"553",141,"more; and as her cousins found her ignorant of many things with which",553
"554",141,"they had been long familiar, they thought her prodigiously stupid, and",554
"555",141,"for the first two or three weeks were continually bringing some fresh",555
"556",141,"report of it into the drawing-room. “Dear mama, only think, my cousin",556
"557",141,"cannot put the map of Europe together—or my cousin cannot tell the",557
"558",141,"principal rivers in Russia—or, she never heard of Asia Minor—or she",558
"559",141,"does not know the difference between water-colours and crayons!—How",559
"560",141,"strange!—Did you ever hear anything so stupid?”",560
"561",141,"",561
"562",141,"“My dear,” their considerate aunt would reply, “it is very bad, but you",562
"563",141,"must not expect everybody to be as forward and quick at learning as",563
"564",141,"yourself.”",564
"565",141,"",565
"566",141,"“But, aunt, she is really so very ignorant!—Do you know, we asked her",566
"567",141,"last night which way she would go to get to Ireland; and she said, she",567
"568",141,"should cross to the Isle of Wight. She thinks of nothing but the Isle",568
"569",141,"of Wight, and she calls it _the_ _Island_, as if there were no other",569
"570",141,"island in the world. I am sure I should have been ashamed of myself, if",570
"571",141,"I had not known better long before I was so old as she is. I cannot",571
"572",141,"remember the time when I did not know a great deal that she has not the",572
"573",141,"least notion of yet. How long ago it is, aunt, since we used to repeat",573
"574",141,"the chronological order of the kings of England, with the dates of",574
"575",141,"their accession, and most of the principal events of their reigns!”",575
"576",141,"",576
"577",141,"“Yes,” added the other; “and of the Roman emperors as low as Severus;",577
"578",141,"besides a great deal of the heathen mythology, and all the metals,",578
"579",141,"semi-metals, planets, and distinguished philosophers.”",579
"580",141,"",580
"581",141,"“Very true indeed, my dears, but you are blessed with wonderful",581
"582",141,"memories, and your poor cousin has probably none at all. There is a",582
"583",141,"vast deal of difference in memories, as well as in everything else, and",583
"584",141,"therefore you must make allowance for your cousin, and pity her",584
"585",141,"deficiency. And remember that, if you are ever so forward and clever",585
"586",141,"yourselves, you should always be modest; for, much as you know already,",586
"587",141,"there is a great deal more for you to learn.”",587
"588",141,"",588
"589",141,"“Yes, I know there is, till I am seventeen. But I must tell you another",589
"590",141,"thing of Fanny, so odd and so stupid. Do you know, she says she does",590
"591",141,"not want to learn either music or drawing.”",591
"592",141,"",592
"593",141,"“To be sure, my dear, that is very stupid indeed, and shows a great",593
"594",141,"want of genius and emulation. But, all things considered, I do not know",594
"595",141,"whether it is not as well that it should be so, for, though you know",595
"596",141,"(owing to me) your papa and mama are so good as to bring her up with",596
"597",141,"you, it is not at all necessary that she should be as accomplished as",597
"598",141,"you are;—on the contrary, it is much more desirable that there should",598
"599",141,"be a difference.”",599
"600",141,"",600
"601",141,"Such were the counsels by which Mrs. Norris assisted to form her",601
"602",141,"nieces’ minds; and it is not very wonderful that, with all their",602
"603",141,"promising talents and early information, they should be entirely",603
"604",141,"deficient in the less common acquirements of self-knowledge, generosity",604
"605",141,"and humility. In everything but disposition they were admirably taught.",605
"606",141,"Sir Thomas did not know what was wanting, because, though a truly",606
"607",141,"anxious father, he was not outwardly affectionate, and the reserve of",607
"608",141,"his manner repressed all the flow of their spirits before him.",608
"609",141,"",609
"610",141,"To the education of her daughters Lady Bertram paid not the smallest",610
"611",141,"attention. She had not time for such cares. She was a woman who spent",611
"612",141,"her days in sitting, nicely dressed, on a sofa, doing some long piece",612
"613",141,"of needlework, of little use and no beauty, thinking more of her pug",613
"614",141,"than her children, but very indulgent to the latter when it did not put",614
"615",141,"herself to inconvenience, guided in everything important by Sir Thomas,",615
"616",141,"and in smaller concerns by her sister. Had she possessed greater",616
"617",141,"leisure for the service of her girls, she would probably have supposed",617
"618",141,"it unnecessary, for they were under the care of a governess, with",618
"619",141,"proper masters, and could want nothing more. As for Fanny’s being",619
"620",141,"stupid at learning, “she could only say it was very unlucky, but some",620
"621",141,"people _were_ stupid, and Fanny must take more pains: she did not know",621
"622",141,"what else was to be done; and, except her being so dull, she must add",622
"623",141,"she saw no harm in the poor little thing, and always found her very",623
"624",141,"handy and quick in carrying messages, and fetching what she wanted.”",624
